policy_name,session_bin_index,chosen_relative_path,chosen_location,chosen_path_state,reactive_latency_ms,realized_next_latency_ms,hindsight_best_latency_ms,regret_ms,best_path_match,success_under_budget,decision_time_us,pred_temporal_only,pred_graph_only,pred_graph_full,scenario_name
predictive_temporal_only,101,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,40.09441024378232,51.215766423357664,47.807699805068225,3.408066618289439,0,1,198.333,47.241664770313946,55.79603958129883,54.6553955078125,base
predictive_temporal_only,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,271.458,47.966963827413565,50.256690979003906,50.02482223510742,base
predictive_temporal_only,103,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.33035672100166,51.98465621230398,46.421944713870026,5.562711498433956,0,1,401.708,46.958497976796934,58.05835723876953,51.97874069213867,base
predictive_temporal_only,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,249.0,46.614120163016196,46.979129791259766,49.34303665161133,base
predictive_temporal_only,105,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,50.89078979945531,49.52559171597633,49.52559171597633,0.0,1,1,131.833,47.53048336692882,54.34517288208008,52.32796859741211,base
predictive_temporal_only,106,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,49.52559171597633,62.62781954887218,41.86068274051086,20.76713680836132,0,0,190.708,49.16382753804646,57.44239044189453,55.92166519165039,base
predictive_temporal_only,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,243.625,48.49378818953846,53.40699768066406,56.10625076293945,base
predictive_temporal_only,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,188.791,46.9413481465599,56.836219787597656,50.77750778198242,base
predictive_temporal_only,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,245.041,49.017206526470545,49.79641342163086,47.89226150512695,base
predictive_temporal_only,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,234.25,44.9666203646193,57.14757537841797,52.968990325927734,base
predictive_temporal_only,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,185.916,46.16541527980735,54.57501220703125,48.298439025878906,base
predictive_temporal_only,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,124.5,46.13200954278,51.584495544433594,50.99854278564453,base
predictive_temporal_only,113,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,43.51293330145828,59.008460276540895,58.19203992210321,0.8164203544376818,0,1,203.0,45.32112701709411,57.254791259765625,50.662410736083984,base
predictive_temporal_only,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,237.958,48.9688222828845,60.55549621582031,59.595882415771484,base
predictive_temporal_only,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,193.209,48.236308093284606,51.213157653808594,53.770355224609375,base
predictive_temporal_only,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,183.375,46.669537608388055,49.21485137939453,53.833160400390625,base
predictive_temporal_only,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,233.584,48.49232308064529,47.80147933959961,49.763160705566406,base
predictive_temporal_only,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,235.5,50.86774548678659,52.478302001953125,52.02259063720703,base
predictive_graph_only,50,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,27.105559481743228,29.395587506197323,24.821327414922848,4.574260091274475,0,1,249.042,26.87880572277936,28.234737396240234,30.045141220092773,base
predictive_graph_only,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,240.0,25.049258865103184,27.018959045410156,27.641319274902344,base
predictive_graph_only,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,26.85906612941455,24.503920280332895,2.355145849081655,0,1,255.0,25.912761031060654,26.937097549438477,26.384490966796875,base
predictive_graph_only,53,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,24.503920280332895,25.097710583153347,23.856429078853896,1.241281504299451,0,1,469.667,28.48839361029968,27.191991806030273,28.536087036132812,base
predictive_graph_only,54,inside-out/active/manila/2025-03-15/ping-mnlaphl1-100.64.0.1-10ms-1h-2025-03-15-09-00-00.txt,manila,active,26.081499649614575,28.263901188534145,27.7909751924722,0.47292599606194585,0,1,251.125,28.480860594347178,26.232648849487305,29.75353240966797,base
predictive_graph_only,55,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,28.40217971530249,31.84558505408063,25.46674280493376,6.378842249146871,0,1,250.584,28.30328082095366,27.72708511352539,28.69240379333496,base
predictive_graph_only,56,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,28.10347123157394,28.3486216730038,25.23971631205674,3.1089053609470625,0,1,239.292,29.371852034746553,29.79668426513672,30.037195205688477,base
predictive_graph_only,57,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,26.813987518829354,26.92269855595668,26.200651139494116,0.7220474164625621,0,1,250.5,23.69639956127503,26.74114990234375,28.479297637939453,base
predictive_graph_only,58,inside-out/active/seattle/2025-03-06/ping-sttlwax1-2605:59c8:900:facf::1-10ms-1h-2025-03-06-17-00-00.txt,seattle,active,26.200651139494116,27.312548929311536,25.305642420122364,2.0069065091891716,0,1,274.583,28.11337442702643,26.18265151977539,27.3398494720459,base
predictive_graph_only,59,inside-out/active/bruhl/2025-03-27/ping-frntdeu1-2a0d:3341:b100:1e99::1-10ms-1h-2025-03-27-03-00-00.txt,bruhl,active,31.3026859995246,33.2,23.836363636363636,9.363636363636367,0,1,235.833,32.079546034634404,31.838350296020508,32.043460845947266,base
predictive_graph_only,101,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.16263301163078,47.807699805068225,47.807699805068225,0.0,1,1,129.417,52.10704892535432,55.0175895690918,53.376991271972656,base
predictive_graph_only,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,129.333,47.966963827413565,50.256690979003906,50.02482223510742,base
predictive_graph_only,103,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.13256547041707,46.421944713870026,46.421944713870026,0.0,1,1,239.459,48.84018456265039,51.52484130859375,50.190704345703125,base
predictive_graph_only,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,261.583,46.614120163016196,46.979129791259766,49.34303665161133,base
predictive_graph_only,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,185.166,48.12679152179771,47.55976104736328,48.608253479003906,base
predictive_graph_only,106,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.36197315752296,41.86068274051086,41.86068274051086,0.0,1,1,238.5,51.08620590299688,50.651920318603516,52.29216766357422,base
predictive_graph_only,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,232.334,48.49378818953846,53.40699768066406,56.10625076293945,base
predictive_graph_only,108,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,42.11609336609337,49.01977267345489,49.01977267345489,0.0,1,1,129.708,47.563288860590546,52.28336715698242,56.068233489990234,base
predictive_graph_only,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,242.417,49.017206526470545,49.79641342163086,47.89226150512695,base
predictive_graph_only,110,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,68.49971516733919,47.50150730098917,45.97213965557915,1.5293676454100193,0,1,185.375,50.92993636430765,56.93024444580078,55.31614685058594,base
predictive_graph_only,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,188.0,46.16541527980735,54.57501220703125,48.298439025878906,base
predictive_graph_only,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,128.083,46.13200954278,51.584495544433594,50.99854278564453,base
predictive_graph_only,113,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.40269579363235,58.19203992210321,58.19203992210321,0.0,1,1,232.708,46.66887314691121,50.55656814575195,48.75494384765625,base
predictive_graph_only,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,231.042,48.9688222828845,60.55549621582031,59.595882415771484,base
predictive_graph_only,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,187.375,48.236308093284606,51.213157653808594,53.770355224609375,base
predictive_graph_only,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,226.208,46.669537608388055,49.21485137939453,53.833160400390625,base
predictive_graph_only,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,239.958,48.49232308064529,47.80147933959961,49.763160705566406,base
predictive_graph_only,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,231.291,50.86774548678659,52.478302001953125,52.02259063720703,base
predictive_graph_greedy,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,253.583,28.204150126905006,28.73163604736328,28.514232635498047,base
predictive_graph_greedy,51,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,28.32173029139372,24.717385592292533,23.931289790143833,0.7860958021487008,0,1,241.75,29.08276023012877,27.402952194213867,26.53905487060547,base
predictive_graph_greedy,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,26.85906612941455,24.503920280332895,2.355145849081655,0,1,252.75,25.912761031060654,26.937097549438477,26.384490966796875,base
predictive_graph_greedy,53,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,24.503920280332895,25.097710583153347,23.856429078853896,1.241281504299451,0,1,239.916,28.48839361029968,27.191991806030273,28.536087036132812,base
predictive_graph_greedy,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,27.85750845002414,27.7909751924722,0.06653325755194217,0,1,254.0,24.957305355812423,26.732589721679688,26.68886375427246,base
predictive_graph_greedy,55,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,34.91133387888707,28.27106630638121,25.46674280493376,2.8043235014474526,0,1,240.5,30.63192098624131,31.685243606567383,27.52311134338379,base
predictive_graph_greedy,56,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,26.71778708397619,25.23971631205674,25.23971631205674,0.0,1,1,431.667,26.62774335055292,31.021509170532227,27.326492309570312,base
predictive_graph_greedy,57,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,25.23971631205674,27.224847632442568,26.200651139494116,1.0241964929484517,0,1,241.916,27.385417293822684,27.304954528808594,26.333772659301758,base
predictive_graph_greedy,58,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.224847632442568,27.445364937808023,25.305642420122364,2.1397225176856587,0,1,240.917,28.88810798000486,27.2242488861084,26.536720275878906,base
predictive_graph_greedy,59,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,27.445364937808023,23.836363636363636,23.836363636363636,0.0,1,1,240.542,28.945591790754406,34.181663513183594,30.151912689208984,base
predictive_graph_greedy,101,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.16263301163078,47.807699805068225,47.807699805068225,0.0,1,1,142.667,52.10704892535432,55.0175895690918,53.376991271972656,base
predictive_graph_greedy,102,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,47.807699805068225,43.33035672100166,43.33035672100166,0.0,1,1,126.875,47.966963827413565,50.256690979003906,50.02482223510742,base
predictive_graph_greedy,103,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.13256547041707,46.421944713870026,46.421944713870026,0.0,1,1,244.083,48.84018456265039,51.52484130859375,50.190704345703125,base
predictive_graph_greedy,104,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,46.421944713870026,49.86113977485929,49.86113977485929,0.0,1,1,240.916,46.614120163016196,46.979129791259766,49.34303665161133,base
predictive_graph_greedy,105,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,49.86113977485929,54.36197315752296,49.52559171597633,4.836381441546628,0,1,189.167,48.12679152179771,47.55976104736328,48.608253479003906,base
predictive_graph_greedy,106,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,54.36197315752296,41.86068274051086,41.86068274051086,0.0,1,1,235.167,51.08620590299688,50.651920318603516,52.29216766357422,base
predictive_graph_greedy,107,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.86068274051086,41.343274021352315,41.343274021352315,0.0,1,1,237.583,48.49378818953846,53.40699768066406,56.10625076293945,base
predictive_graph_greedy,108,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,41.343274021352315,55.00292682926829,49.01977267345489,5.983154155813402,0,1,208.333,46.9413481465599,56.836219787597656,50.77750778198242,base
predictive_graph_greedy,109,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,55.00292682926829,43.581672100605495,43.581672100605495,0.0,1,1,238.625,49.017206526470545,49.79641342163086,47.89226150512695,base
predictive_graph_greedy,110,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,43.581672100605495,45.97213965557915,45.97213965557915,0.0,1,1,236.959,44.9666203646193,57.14757537841797,52.968990325927734,base
predictive_graph_greedy,111,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,45.97213965557915,52.499707531074826,41.26314601103864,11.236561520036183,0,1,190.416,46.16541527980735,54.57501220703125,48.298439025878906,base
predictive_graph_greedy,112,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,41.26314601103864,43.51293330145828,43.51293330145828,0.0,1,1,127.917,46.13200954278,51.584495544433594,50.99854278564453,base
predictive_graph_greedy,113,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.40269579363235,58.19203992210321,58.19203992210321,0.0,1,1,240.0,46.66887314691121,50.55656814575195,48.75494384765625,base
predictive_graph_greedy,114,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,58.19203992210321,47.77913669064748,47.77913669064748,0.0,1,1,235.042,48.9688222828845,60.55549621582031,59.595882415771484,base
predictive_graph_greedy,115,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,47.77913669064748,60.57354884379424,44.755442978322336,15.818105865471907,0,0,189.042,48.236308093284606,51.213157653808594,53.770355224609375,base
predictive_graph_greedy,116,inside-out/active/ulukhaktok/2025-03-16/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-16-12-00-00.txt,ulukhaktok,active,44.755442978322336,52.01917613636363,50.2937984496124,1.72537768675123,0,1,187.375,46.669537608388055,49.21485137939453,53.833160400390625,base
predictive_graph_greedy,117,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,50.2937984496124,42.33,42.33,0.0,1,1,237.458,48.49232308064529,47.80147933959961,49.763160705566406,base
predictive_graph_greedy,118,inside-out/active/ulukhaktok/2025-03-28/ping-sttlwax1-2605:59c8:600:e773::1-10ms-2h-2025-03-28-12-00-00.txt,ulukhaktok,active,42.33,50.53891943581162,50.53891943581162,0.0,1,1,235.5,50.86774548678659,52.478302001953125,52.02259063720703,base
predictive_temporal_only,50,inside-out/active/victoria_hp1_proto2/2025-03-29/ping-sttlwax1-2605:59c8:200:685b::1-10ms-1h-2025-03-29-03-00-00.txt,victoria_hp1_proto2,active,27.12456361724501,24.821327414922848,24.821327414922848,0.0,1,1,312.25,28.204150126905006,34.58881759643555,32.23367691040039,burst
predictive_temporal_only,51,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.417329939842663,23.931289790143833,23.931289790143833,0.0,1,1,255.875,25.049258865103184,26.929485321044922,27.532663345336914,burst
predictive_temporal_only,52,inside-out/active/kanazawa/2025-03-13/ping-2406:2d40:3000:b724::1-10ms-1h-2025-03-13-20-00-00.txt,kanazawa,active,24.717385592292533,47.09839620362919,24.503920280332895,22.594475923296297,0,1,248.334,25.912761031060654,27.46611785888672,26.923776626586914,burst
predictive_temporal_only,53,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,27.88490447197145,23.856429078853896,23.856429078853896,0.0,1,1,245.333,24.67604055845004,30.488203048706055,29.031091690063477,burst
predictive_temporal_only,54,inside-out/active/lincoln/2025-03-04/ping-dnvrcox1-2605:59c8:5000:8874::1-10ms-1h-2025-03-04-02-00-00.txt,lincoln,active,23.856429078853896,60.88511848374547,27.7909751924722,33.09414329127327,0,0,241.959,24.957305355812423,27.13488006591797,26.763139724731445,burst
predictive_temporal_only,55,inside-out/active/slc/2025-03-04/ping-sltyutx1-2605:59c0:3000:543a::1-10ms-1h-2025-03-04-15-00-00.txt,slc,active,28.40217971530249,31.84558505408063,26.71778708397619,5.127797970104439,0,1,241.834,28.30328082095366,34.827842712402344,29.636728286743164,burst
